"","isAllNBA","Year","Player","Position","Rebounds","Assists","Blocks","Steals","Points","Turnovers","FieldGoalPercentage","MinutesPerGame","FoulsPerGame"
"10906",FALSE,2002,"Felton Spencer","C",1,0,0,0,0,0,0.231,7,2
"10907",FALSE,2002,"Latrell Sprewell","SF",3,3,0,1,19,2,0.404,41,1
"10908",FALSE,2002,"Jerry Stackhouse","SF",4,5,0,1,21,3,0.397,35,2
"10909",FALSE,2002,"John Starks","SG",1,1,0,0,4,0,0.368,14,1
"10910",FALSE,2002,"Vladimir Stepania","C",4,0,0,0,4,0,0.47,13,1
"10911",FALSE,2002,"DeShawn Stevenson","SG",1,1,0,0,4,1,0.385,16,1
"10912",FALSE,2002,"Michael Stewart","C",2,0,0,0,2,0,0.348,8,2
"10913",FALSE,2002,"Bryant Stith","SG",1,0,0,0,4,0,0.372,13,0
"10914",FALSE,2002,"John Stockton*","PG",3,8,0,1,13,2,0.517,31,2
"10915",FALSE,2002,"Peja Stojakovic","SF",5,2,0,1,21,1,0.484,37,1
"10916",FALSE,2002,"Damon Stoudamire","PG",3,6,0,0,13,1,0.402,37,2
"10917",FALSE,2002,"Erick Strickland","PG",2,2,0,0,7,1,0.389,20,1
"10918",FALSE,2002,"Mark Strickland","SF",2,0,0,0,4,0,0.446,14,1
"10919",FALSE,2002,"Rod Strickland","PG",3,6,0,1,10,2,0.443,30,1
"10920",FALSE,2002,"Bruno Sundov","C",0,0,0,0,1,0,0.4,4,0
"10921",FALSE,2002,"Bob Sura","PG",3,3,0,1,9,1,0.424,22,2
"10922",FALSE,2002,"Stromile Swift","PF",6,0,1,0,11,1,0.48,26,2
"10923",FALSE,2002,"Wally Szczerbiak","SF",4,3,0,0,18,2,0.508,38,2
"10924",FALSE,2002,"Jason Terry","SG",3,5,0,1,19,2,0.43,38,2
"10925",FALSE,2002,"Etan Thomas","C",3,0,0,0,4,0,0.536,13,1
"10926",FALSE,2002,"Kenny Thomas","PF",7,1,0,1,14,1,0.478,34,2
"10927",FALSE,2002,"Kurt Thomas","C",9,1,0,0,13,1,0.494,33,4
"10928",FALSE,2002,"Tim Thomas","SF",4,1,0,0,11,1,0.42,26,2
"10929",FALSE,2002,"Jamaal Tinsley","PG",3,8,0,1,9,3,0.38,30,3
"10930",FALSE,2002,"Oscar Torres","SG",1,0,0,0,5,0,0.396,16,0
"10931",FALSE,2002,"Robert Traylor","PF",3,0,0,0,3,0,0.426,11,2
"10932",FALSE,2002,"Gary Trent","PF",4,0,0,0,7,0,0.507,17,2
"10933",FALSE,2002,"Jeff Trepagnier","SG",1,1,0,0,1,0,0.304,6,0
"10934",FALSE,2002,"Jake Tsakalidis","C",5,0,1,0,7,1,0.475,23,2
"10935",FALSE,2002,"Hedo Turkoglu","SF",4,2,0,0,10,1,0.422,24,2
"10936",FALSE,2002,"Nick Van","PG-SG",3,6,0,0,18,2,0.409,34,1
"10937",FALSE,2002,"Nick Van","PG",3,8,0,0,21,2,0.408,38,1
"10938",FALSE,2002,"Nick Van","SG",3,4,0,0,13,1,0.411,28,1
"10939",FALSE,2002,"Keith Van","SF",7,2,0,0,14,1,0.433,30,2
"10940",FALSE,2002,"Ratko Varda","C",1,0,0,0,5,1,0.667,6,3
"10941",FALSE,2002,"Jacque Vaughn","PG",2,4,0,0,6,1,0.47,22,2
"10942",FALSE,2002,"Jake Voskuhl","C",4,0,0,0,5,0,0.554,15,2
"10943",FALSE,2002,"Antoine Walker","PF",8,5,0,1,22,3,0.394,42,2
"10944",FALSE,2002,"Samaki Walker","PF",6,0,1,0,6,0,0.512,23,2
"10945",FALSE,2002,"Ben Wallace","C",12,1,3,1,7,0,0.531,36,2
"10946",FALSE,2002,"Gerald Wallace","SF",1,0,0,0,3,0,0.429,7,0
"10947",FALSE,2002,"John Wallace","SF",1,0,0,0,5,0,0.435,10,1
"10948",FALSE,2002,"Rasheed Wallace","PF",8,1,1,1,19,1,0.469,37,2
"10949",FALSE,2002,"Charlie Ward","PG",2,3,0,1,5,1,0.373,16,1
"10950",FALSE,2002,"Earl Watson","PG",1,1,0,0,3,0,0.453,15,1
"10951",FALSE,2002,"Clarence Weatherspoon","PF",8,1,0,0,8,0,0.418,30,2
"10952",TRUE,2002,"Chris Webber","PF",10,4,1,1,24,2,0.495,38,3
"10953",FALSE,2002,"Bonzi Wells","SG",6,2,0,1,16,2,0.469,31,2
"10954",FALSE,2002,"David Wesley","SG",2,3,0,1,14,1,0.4,37,2
"10955",FALSE,2002,"Jahidi White","C",6,0,1,0,5,0,0.538,18,2
"10956",FALSE,2002,"Rodney White","SF",1,0,0,0,3,0,0.35,8,0
"10957",FALSE,2002,"Chris Whitney","PG",1,3,0,0,10,1,0.418,26,2
"10958",FALSE,2002,"Aaron Williams","PF",4,0,0,0,7,0,0.526,18,2
"10959",FALSE,2002,"Alvin Williams","PG",3,5,0,1,11,1,0.415,35,2
"10960",FALSE,2002,"Eric Williams","SF",2,1,0,1,6,1,0.374,23,2
"10961",FALSE,2002,"Jason Williams","PG",3,7,0,1,14,3,0.382,34,1
"10962",FALSE,2002,"Jerome Williams","PF",5,1,0,1,7,1,0.49,24,2
"10963",FALSE,2002,"Monty Williams","SF",3,1,0,0,7,1,0.547,18,1
"10964",FALSE,2002,"Scott Williams","PF",5,0,0,0,4,0,0.396,17,2
"10965",FALSE,2002,"Shammond Williams","SG",1,1,0,0,4,0,0.42,12,0
"10966",FALSE,2002,"Walt Williams","SF",3,1,0,0,9,1,0.419,23,2
"10967",FALSE,2002,"Corliss Williamson","SF",4,1,0,0,13,1,0.51,21,2
"10968",FALSE,2002,"Kevin Willis","PF",5,0,0,0,6,0,0.44,16,1
"10969",FALSE,2002,"Loren Woods","C",2,0,0,0,1,0,0.344,8,1
"10970",FALSE,2002,"Metta World","SF",4,2,0,2,13,2,0.423,29,3
"10971",FALSE,2002,"Metta World","SF",4,2,0,2,15,2,0.433,30,4
"10972",FALSE,2002,"Metta World","SF",5,1,0,2,10,1,0.411,29,3
"10973",FALSE,2002,"Lorenzen Wright","C",9,1,0,0,12,1,0.459,29,2
"10974",FALSE,2002,"Wang Zhizhi","C",2,0,0,0,5,0,0.44,10,1
"10975",FALSE,2003,"Tariq Abdul-Wahad","SG",2,1,0,0,4,0,0.466,14,1
"10976",FALSE,2003,"Shareef Abdur-Rahim","PF",8,2,0,1,19,2,0.478,38,2
"10977",FALSE,2003,"Courtney Alexander","PG",1,1,0,0,7,1,0.382,20,1
"10978",FALSE,2003,"Malik Allen","PF",5,0,0,0,9,1,0.424,28,2
"10979",FALSE,2003,"Ray Allen","SG",5,4,0,1,22,2,0.439,37,2
"10980",FALSE,2003,"Ray Allen","SG",4,3,0,1,21,2,0.437,35,3
"10981",FALSE,2003,"Ray Allen","SG",5,5,0,1,24,2,0.441,41,2
"10982",FALSE,2003,"Rafer Alston","PG",2,4,0,0,7,1,0.415,20,2
"10983",FALSE,2003,"John Amaechi","C",1,0,0,0,1,0,0.314,9,1
"10984",FALSE,2003,"Chris Andersen","C",4,0,1,0,5,1,0.4,15,1
"10985",FALSE,2003,"Derek Anderson","PG",3,4,0,1,13,1,0.427,33,1
"10986",FALSE,2003,"Kenny Anderson","PG",2,3,0,0,6,1,0.427,18,1
"10987",FALSE,2003,"Kenny Anderson","PG",2,3,0,1,6,0,0.44,18,1
"10988",FALSE,2003,"Kenny Anderson","PG",1,3,0,0,6,1,0.407,19,1
"10989",FALSE,2003,"Shandon Anderson","SF",3,1,0,0,8,1,0.462,21,2
"10990",FALSE,2003,"Robert Archibald","PF",1,0,0,0,1,0,0.3,6,0
"10991",FALSE,2003,"Gilbert Arenas","PG",4,6,0,1,18,3,0.431,34,3
"10992",FALSE,2003,"Brandon Armstrong","SG",0,0,0,0,1,0,0.333,4,0
"10993",FALSE,2003,"Darrell Armstrong","PG",3,3,0,1,9,1,0.409,28,2
"10994",FALSE,2003,"Carlos Arroyo","PG",0,1,0,0,2,0,0.459,6,0
"10995",FALSE,2003,"Chucky Atkins","PG",1,2,0,0,7,1,0.361,21,1
"10996",FALSE,2003,"Stacey Augmon","SG",1,0,0,0,3,0,0.411,12,1
"10997",FALSE,2003,"Dalibor Bagaric","C",2,0,0,0,1,0,0.308,7,1
"10998",FALSE,2003,"Vin Baker","C",3,0,0,0,5,1,0.478,18,2
"10999",FALSE,2003,"Brent Barry","SG",4,5,0,1,10,1,0.458,33,2
"11000",FALSE,2003,"Jon Barry","SG",2,2,0,0,6,1,0.45,18,1
"11001",FALSE,2003,"Maceo Baston","PF",1,0,0,0,2,0,0.6,6,1
"11002",FALSE,2003,"Mengke Bateer","C",0,0,0,0,0,0,0.235,3,1
"11003",FALSE,2003,"Mike Batiste","PF",3,0,0,0,6,0,0.422,16,1
"11004",FALSE,2003,"Tony Battie","C",6,0,1,0,7,0,0.539,25,2
"11005",FALSE,2003,"Shane Battier","SF",4,1,1,1,9,0,0.483,30,2
"11006",FALSE,2003,"Lonny Baxter","C",3,0,0,0,4,0,0.466,12,2
"11007",FALSE,2003,"Raja Bell","SG",1,0,0,0,3,0,0.441,15,1
"11008",FALSE,2003,"Jonathan Bender","SF",2,0,1,0,6,0,0.441,17,1
"11009",FALSE,2003,"Corey Benjamin","SG",3,1,0,0,4,0,0.302,16,2
"11010",FALSE,2003,"Travis Best","PG",2,3,0,0,8,1,0.396,25,2
"11011",FALSE,2003,"Mike Bibby","PG",2,5,0,1,15,2,0.47,33,1
"11012",FALSE,2003,"Chauncey Billups","PG",3,3,0,0,16,1,0.421,31,1
"11013",FALSE,2003,"Corie Blount","C",4,1,0,0,3,0,0.485,16,2
"11014",FALSE,2003,"Mark Blount","C",3,0,0,0,4,1,0.432,17,2
"11015",FALSE,2003,"Mark Blount","C",3,0,0,0,5,1,0.393,16,2
"11016",FALSE,2003,"Mark Blount","C",4,0,0,0,4,1,0.563,19,2
"11017",FALSE,2003,"Calvin Booth","C",2,0,0,0,2,0,0.437,12,1
"11018",FALSE,2003,"Carlos Boozer","PF",7,1,0,0,10,1,0.536,25,2
"11019",FALSE,2003,"Ruben Boumtje-Boumtje","C",0,0,0,0,0,0,0,2,0
"11020",FALSE,2003,"Bruce Bowen","SF",2,1,0,0,7,0,0.466,31,2
"11021",FALSE,2003,"Ryan Bowen","SG",2,0,0,1,3,0,0.492,16,1
"11022",FALSE,2003,"Earl Boykins","PG",1,3,0,0,8,1,0.429,19,1
"11023",FALSE,2003,"Michael Bradley","PF",6,1,0,0,5,1,0.481,19,1
"11024",FALSE,2003,"Shawn Bradley","C",5,0,2,0,6,0,0.536,21,2
"11025",FALSE,2003,"Elton Brand","PF",11,2,2,1,18,2,0.502,39,3
"11026",FALSE,2003,"J.R. Bremer","PG",2,2,0,0,8,0,0.369,23,1
"11027",FALSE,2003,"Jamison Brewer","PG",0,1,0,0,2,0,0.529,8,1
"11028",FALSE,2003,"Primoz Brezec","C",1,0,0,0,1,0,0.395,5,0
"11029",FALSE,2003,"Damone Brown","PF",3,0,0,0,5,1,0.314,23,2
"11030",FALSE,2003,"Devin Brown","SG",1,0,0,0,3,0,0.343,9,1
"11031",FALSE,2003,"Devin Brown","SG",1,0,0,0,1,0,0.5,3,0
"11032",FALSE,2003,"Devin Brown","SG",3,1,0,1,6,1,0.28,23,3
"11033",FALSE,2003,"Kedrick Brown","SF",2,0,0,0,2,0,0.357,13,1
"11034",FALSE,2003,"Kwame Brown","C",5,0,1,0,7,1,0.446,22,1
"11035",FALSE,2003,"P.J. Brown","PF",8,1,1,0,10,1,0.531,33,2
"11036",FALSE,2003,"Randy Brown","PG",0,1,0,0,1,0,0.372,8,1
"11037",FALSE,2003,"Tierre Brown","PG",2,2,0,0,4,1,0.458,11,0
"11038",FALSE,2003,"Rick Brunson","PG",1,2,0,0,3,1,0.46,11,1
"11039",TRUE,2003,"Kobe Bryant","SG",6,5,0,2,30,3,0.451,41,2
"11040",FALSE,2003,"Mark Bryant","PF",1,0,0,0,0,0,0.263,6,1
"11041",FALSE,2003,"Mark Bryant","PF",1,0,0,0,1,0,0.294,7,1
"11042",FALSE,2003,"Mark Bryant","PF",0,0,0,0,0,0,0,4,1
"11043",FALSE,2003,"Mark Bryant","PF",1,0,0,0,0,0,0,4,1
"11044",FALSE,2003,"Greg Buckner","SG",2,1,0,0,6,0,0.465,20,2
"11045",FALSE,2003,"Pat Burke","C",2,0,0,0,4,0,0.382,12,1
"11046",FALSE,2003,"Caron Butler","SF",5,2,0,1,15,2,0.416,36,2
"11047",FALSE,2003,"Rasual Butler","SG",2,1,0,0,7,1,0.362,21,1
"11048",FALSE,2003,"Jason Caffey","PF",3,0,0,0,5,1,0.456,17,2
"11049",FALSE,2003,"Marcus Camby","C",7,1,1,0,7,0,0.41,21,2
"11050",FALSE,2003,"Elden Campbell","C",3,0,0,0,6,0,0.397,15,2
"11051",FALSE,2003,"Elden Campbell","C",3,1,0,0,7,1,0.409,16,2
"11052",FALSE,2003,"Elden Campbell","C",2,0,0,0,3,0,0.333,12,1
"11053",FALSE,2003,"Brian Cardinal","PF",1,0,0,0,0,0,0.25,3,0
"11054",FALSE,2003,"Anthony Carter","PG",1,4,0,0,4,1,0.356,18,1
"11055",FALSE,2003,"Vince Carter","SG",4,3,0,1,20,1,0.467,34,2
"11056",FALSE,2003,"Sam Cassell","PG",4,5,0,1,19,2,0.47,34,2
"11057",FALSE,2003,"Kelvin Cato","C",5,0,1,0,4,0,0.52,17,2
"11058",FALSE,2003,"Tyson Chandler","C",6,1,1,0,9,1,0.531,24,2
"11059",FALSE,2003,"Calbert Cheaney","SG",3,2,0,0,8,1,0.499,29,2
"11060",FALSE,2003,"Chris Childs","PG",0,1,0,0,1,0,0.3,8,1
"11061",FALSE,2003,"Doug Christie","SG",4,4,0,2,9,1,0.479,33,2
"11062",FALSE,2003,"Keon Clark","C",5,1,1,0,6,1,0.501,22,2
"11063",FALSE,2003,"Speedy Claxton","PG",1,2,0,0,5,1,0.462,15,1
"11064",FALSE,2003,"Mateen Cleaves","PG",0,0,0,0,1,1,0.261,4,0
"11065",FALSE,2003,"Derrick Coleman","C",7,1,1,0,9,1,0.448,27,2
"11066",FALSE,2003,"Bimbo Coles","PG",1,2,0,0,4,0,0.333,19,1
"11067",FALSE,2003,"Bimbo Coles","PG",2,2,0,0,4,0,0.286,24,2
"11068",FALSE,2003,"Bimbo Coles","PG",0,1,0,0,3,0,0.449,12,1
"11069",FALSE,2003,"Jason Collier","C",2,0,0,0,2,0,0.472,8,0
"11070",FALSE,2003,"Jarron Collins","C",2,0,0,0,5,0,0.442,19,3
"11071",FALSE,2003,"Jason Collins","C",4,1,0,0,5,1,0.414,23,3
"11072",FALSE,2003,"Chris Crawford","PF",1,0,0,0,4,0,0.615,7,1
"11073",FALSE,2003,"Jamal Crawford","PG",2,4,0,0,10,1,0.413,24,1
"11074",FALSE,2003,"Austin Croshere","PF",3,1,0,0,5,0,0.411,12,0
"11075",FALSE,2003,"John Crotty","PG",1,2,0,0,3,0,0.341,15,1
"11076",FALSE,2003,"Eddy Curry","C",4,0,0,0,10,1,0.585,19,2
"11077",FALSE,2003,"Michael Curry","SF",1,1,0,0,3,0,0.402,19,2
"11078",FALSE,2003,"Erick Dampier","C",6,0,1,0,8,1,0.496,24,2
"11079",FALSE,2003,"Antonio Daniels","SG",1,1,0,0,3,0,0.452,13,0
"11080",FALSE,2003,"Antonio Davis","C",8,2,1,0,13,2,0.407,35,2
"11081",FALSE,2003,"Baron Davis","PG",3,6,0,1,17,2,0.416,37,2
"11082",FALSE,2003,"Dale Davis","C",7,1,0,0,7,0,0.541,29,2
"11083",FALSE,2003,"Emanual Davis","SG",1,1,0,0,3,1,0.364,14,1
"11084",FALSE,2003,"Hubert Davis","SG",0,0,0,0,1,0,0.392,7,0
"11085",FALSE,2003,"Ricky Davis","SG",4,5,0,1,20,3,0.41,39,2
"11086",FALSE,2003,"Andrew DeClercq","C",4,0,0,0,4,1,0.534,17,3
"11087",FALSE,2003,"Tony Delk","PG",3,2,0,1,9,1,0.416,27,1
"11088",FALSE,2003,"Dan Dickau","PG",0,1,0,0,3,1,0.412,10,1
"11089",FALSE,2003,"Michael Dickerson","SG",1,1,0,0,4,1,0.417,14,2
"11090",FALSE,2003,"DeSagana Diop","PF",2,0,1,0,1,0,0.351,11,1
"11091",FALSE,2003,"Vlade Divac","C",7,3,1,1,9,1,0.466,29,2
"11092",FALSE,2003,"Juan Dixon","PG",1,0,0,0,6,1,0.384,15,1
"11093",FALSE,2003,"Michael Doleac","C",2,0,0,0,4,0,0.426,13,2
"11094",FALSE,2003,"Keyon Dooling","SG",1,1,0,0,6,1,0.389,17,1
"11095",FALSE,2003,"Bryce Drew","PG",1,0,0,0,1,0,0.296,6,0
"11096",FALSE,2003,"Predrag Drobnjak","C",3,1,0,0,9,0,0.412,24,2
"11097",FALSE,2003,"Chris Dudley","C",0,0,0,0,0,0,0,3,1
"11098",TRUE,2003,"Tim Duncan","PF",12,3,2,0,23,3,0.513,39,2
"11099",FALSE,2003,"Mike Dunleavy","SF",2,1,0,0,5,1,0.403,15,1
"11100",FALSE,2003,"Howard Eisley","PG",2,5,0,0,9,1,0.417,27,2
"11101",FALSE,2003,"LaPhonso Ellis","PF",2,0,0,0,5,0,0.382,14,1
"11102",FALSE,2003,"Melvin Ely","C",3,0,0,0,4,0,0.495,15,1
"11103",FALSE,2003,"Evan Eschmeyer","C",1,0,0,0,1,0,0.368,7,2
"11104",FALSE,2003,"Reggie Evans","PF",6,0,0,0,3,0,0.471,20,2
"11105",FALSE,2003,"Danny Ferry","SF",1,0,0,0,1,0,0.355,9,0
"11106",FALSE,2003,"Michael Finley","SF",5,2,0,1,19,1,0.425,38,1
"11107",FALSE,2003,"Derek Fisher","PG",2,3,0,1,10,1,0.437,34,2
"11108",FALSE,2003,"Marcus Fizer","PF",5,1,0,0,11,1,0.465,21,2
"11109",FALSE,2003,"Alton Ford","PF",0,0,0,0,0,0,0.333,2,0
"11110",FALSE,2003,"Joseph Forte","SG",0,0,0,0,1,0,0.286,5,0
"11111",FALSE,2003,"Danny Fortson","PF",4,0,0,0,3,0,0.37,13,2
"11112",FALSE,2003,"Greg Foster","C",3,0,0,0,4,1,0.385,18,2
"11113",FALSE,2003,"Jeff Foster","C",3,0,0,0,2,0,0.36,10,1
"11114",FALSE,2003,"Tremaine Fowlkes","SF",2,0,0,0,4,0,0.438,15,1
"11115",FALSE,2003,"Rick Fox","SF",4,3,0,0,8,1,0.422,28,2
"11116",FALSE,2003,"Adonal Foyle","C",5,0,2,0,5,0,0.536,21,2
"11117",FALSE,2003,"Steve Francis","PG",6,6,0,1,21,3,0.435,40,3
"11118",FALSE,2003,"Lawrence Funderburke","PF",2,0,0,0,2,0,0.444,8,0
"11119",FALSE,2003,"Dan Gadzuric","C",4,0,1,0,3,0,0.483,15,2
"11120",TRUE,2003,"Kevin Garnett","PF",13,6,1,1,22,2,0.502,40,2
"11121",FALSE,2003,"Pat Garrity","PF",3,1,0,0,10,0,0.419,31,3
"11122",FALSE,2003,"Pau Gasol","PF",8,2,1,0,18,2,0.51,35,2
"11123",FALSE,2003,"Devean George","SF",4,1,0,0,6,0,0.39,22,2
"11124",FALSE,2003,"Kendall Gill","SG",3,1,0,0,8,1,0.422,25,2
"11125",FALSE,2003,"Manu Ginobili","SG",2,2,0,1,7,1,0.438,20,2
"11126",FALSE,2003,"Gordan Giricek","SG-SF",3,1,0,0,12,1,0.436,28,2
"11127",FALSE,2003,"Gordan Giricek","SG",2,1,0,0,11,1,0.433,24,2
"11128",FALSE,2003,"Gordan Giricek","SF",4,2,0,1,14,1,0.44,35,2
"11129",FALSE,2003,"Dion Glover","SG",3,1,0,0,9,1,0.427,24,1
"11130",FALSE,2003,"Anthony Goldwire","PG",0,0,0,0,1,0,0.36,5,0
"11131",FALSE,2003,"Anthony Goldwire","PG",0,0,0,0,1,0,0.278,5,0
"11132",FALSE,2003,"Anthony Goldwire","PG",0,0,0,0,2,0,0.571,6,0
"11133",FALSE,2003,"Drew Gooden","SF-PF",6,1,0,0,12,2,0.457,26,2
"11134",FALSE,2003,"Drew Gooden","SF",5,1,0,0,12,2,0.443,26,2
"11135",FALSE,2003,"Drew Gooden","PF",8,1,0,0,13,2,0.498,28,2
"11136",FALSE,2003,"Brian Grant","C",10,1,0,0,10,1,0.509,32,3
"11137",FALSE,2003,"Horace Grant","PF",1,1,0,0,5,0,0.52,17,1
"11138",FALSE,2003,"Adrian Griffin","SG",3,1,0,1,4,0,0.433,18,2
"11139",FALSE,2003,"Eddie Griffin","PF",5,1,1,0,8,0,0.4,24,1
"11140",FALSE,2003,"Tom Gugliotta","PF",3,1,0,0,4,1,0.455,16,1
"11141",FALSE,2003,"A.J. Guyton","PG",0,1,0,0,0,0,0,4,0
"11142",FALSE,2003,"Marcus Haislip","PF",1,0,0,0,4,0,0.431,11,1
"11143",FALSE,2003,"Darvin Ham","SG",2,0,0,0,2,0,0.447,12,1
"11144",FALSE,2003,"Richard Hamilton","SG",3,2,0,0,19,2,0.443,32,3
"11145",FALSE,2003,"Zendon Hamilton","C",1,0,0,0,2,0,0.4,4,0
"11146",FALSE,2003,"Anfernee Hardaway","SG",4,4,0,1,10,2,0.447,30,2
"11147",FALSE,2003,"Tim Hardaway","PG",1,2,0,0,4,1,0.367,12,0
"11148",FALSE,2003,"Matt Harpring","SF",6,1,0,0,17,2,0.511,32,2
"11149",FALSE,2003,"Adam Harrington","SG",0,0,0,0,1,0,0.297,5,0
"11150",FALSE,2003,"Adam Harrington","SG",0,0,0,0,0,0,0.235,2,0
"11151",FALSE,2003,"Adam Harrington","SG",1,1,0,0,3,0,0.35,12,1
"11152",FALSE,2003,"Al Harrington","SF",6,1,0,0,12,1,0.434,30,3
"11153",FALSE,2003,"Junior Harrington","PG",3,3,0,0,5,1,0.362,24,3
"11154",FALSE,2003,"Othella Harrington","PF",6,0,0,0,7,1,0.508,25,3
"11155",FALSE,2003,"Lucious Harris","SG",3,2,0,0,10,0,0.413,25,1
"11156",FALSE,2003,"Antonio Harvey","PF",1,0,1,0,1,0,0.4,8,1
"11157",FALSE,2003,"Donnell Harvey","SF",5,1,0,0,7,1,0.446,20,2
"11158",FALSE,2003,"Trenton Hassell","SG",3,1,0,0,4,1,0.367,24,2
"11159",FALSE,2003,"Kirk Haston","SF",0,0,0,0,0,0,0.118,4,0
"11160",FALSE,2003,"Juaquin Hawkins","SG",1,0,0,0,2,0,0.385,11,0
"11161",FALSE,2003,"Brendan Haywood","C",4,0,1,0,6,0,0.51,23,2
"11162",FALSE,2003,"Alan Henderson","C",4,0,0,0,4,0,0.468,18,2
"11163",FALSE,2003,"Nene Hilario","C",6,1,0,1,10,2,0.519,28,3
"11164",FALSE,2003,"Grant Hill","SF",7,4,0,0,14,2,0.492,29,1
"11165",FALSE,2003,"Tyrone Hill","PF",6,0,0,0,5,1,0.422,24,3
"11166",FALSE,2003,"Tyrone Hill","PF",8,1,0,0,6,1,0.431,26,3
"11167",FALSE,2003,"Tyrone Hill","PF",5,0,0,0,4,0,0.404,20,2
"11168",FALSE,2003,"Fred Hoiberg","SG",2,1,0,0,2,0,0.389,12,0
"11169",FALSE,2003,"Robert Horry","PF",6,2,0,1,6,1,0.387,29,3
"11170",FALSE,2003,"Eddie House","SG",1,1,0,0,7,0,0.387,18,1
"11171",FALSE,2003,"Allan Houston","SG",2,2,0,0,22,2,0.445,37,2
"11172",FALSE,2003,"Juwan Howard","PF",7,3,0,1,18,2,0.45,35,3
"11173",FALSE,2003,"Troy Hudson","PG",2,5,0,0,14,2,0.428,32,2
"11174",FALSE,2003,"Nate Huffman","C",3,0,0,0,3,0,0.36,10,1
"11175",FALSE,2003,"Larry Hughes","PG",4,3,0,1,12,2,0.467,31,2
"11176",FALSE,2003,"Ryan Humphrey","PF",2,0,0,0,1,0,0.292,9,1
"11177",FALSE,2003,"Ryan Humphrey","PF",1,0,0,0,1,0,0.271,9,1
"11178",FALSE,2003,"Ryan Humphrey","PF",2,0,0,0,2,0,0.343,9,1
"11179",FALSE,2003,"Lindsey Hunter","PG",2,2,0,1,9,1,0.351,23,1
"11180",FALSE,2003,"Steven Hunter","C",2,0,1,0,3,0,0.544,13,1
"11181",FALSE,2003,"Zydrunas Ilgauskas","C",7,1,1,0,17,2,0.441,30,3
"11182",FALSE,2003,"Allen Iverson*","SG",4,5,0,2,27,3,0.414,42,1
"11183",FALSE,2003,"Bobby Jackson","PG",3,3,0,1,15,1,0.464,28,2
"11184",FALSE,2003,"Jermaine Jackson","SG",1,1,0,0,2,0,0.364,10,0
"11185",FALSE,2003,"Jermaine Jackson","SG",1,1,0,0,2,0,0.309,11,1
"11186",FALSE,2003,"Jermaine Jackson","SG",1,1,0,0,1,0,0.452,9,0
"11187",FALSE,2003,"Jim Jackson","SF",4,1,0,0,7,1,0.442,20,2
"11188",FALSE,2003,"Marc Jackson","C",2,0,0,0,5,0,0.438,13,1
"11189",FALSE,2003,"Mark Jackson","PG",2,4,0,0,4,1,0.398,17,1
"11190",FALSE,2003,"Stephen Jackson","SG",3,2,0,1,11,2,0.435,28,2
"11191",FALSE,2003,"Casey Jacobsen","SF",1,1,0,0,5,0,0.373,15,1
"11192",FALSE,2003,"Jerome James","C",4,0,1,0,5,1,0.478,15,3
"11193",FALSE,2003,"Mike James","PG",1,3,0,0,7,1,0.373,22,2
"11194",FALSE,2003,"Antawn Jamison","SF",7,1,0,0,22,2,0.47,39,2
"11195",FALSE,2003,"Marko Jaric","SF",2,2,0,1,7,1,0.401,20,1
"11196",FALSE,2003,"Chris Jefferies","SF",1,0,0,0,3,0,0.387,13,1
"11197",FALSE,2003,"Richard Jefferson","SF",6,2,0,1,15,1,0.501,35,2
"11198",FALSE,2003,"Jared Jeffries","SF",2,0,0,0,3,1,0.476,14,1
"11199",FALSE,2003,"Anthony Johnson","PG",1,1,0,0,4,0,0.446,12,1
"11200",FALSE,2003,"Avery Johnson","PG",0,1,0,0,3,0,0.42,8,0
"11201",FALSE,2003,"Ervin Johnson","C",4,0,0,0,2,0,0.452,16,2
"11202",FALSE,2003,"Joe Johnson","SG",3,2,0,0,9,1,0.397,27,1
"11203",FALSE,2003,"Ken Johnson","C",2,0,0,0,2,0,0.405,9,1
"11204",FALSE,2003,"Damon Jones","PG",1,1,0,0,4,0,0.381,14,0
"11205",FALSE,2003,"Eddie Jones","SG",4,3,0,1,18,1,0.423,38,2
"11206",FALSE,2003,"Fred Jones","SG",0,0,0,0,1,0,0.375,6,0
"11207",FALSE,2003,"Jumaine Jones","SF",5,1,0,0,9,1,0.434,27,2
"11208",FALSE,2003,"Popeye Jones","PF",2,0,0,0,2,0,0.387,8,1
"11209",FALSE,2003,"Michael Jordan*","SF",6,3,0,1,20,2,0.445,36,2
"11210",FALSE,2003,"Shawn Kemp","C",5,0,0,0,6,1,0.418,20,3
"11211",FALSE,2003,"Steve Kerr","PG",0,0,0,0,3,0,0.43,12,0
"11212",TRUE,2003,"Jason Kidd","PG",6,8,0,2,18,3,0.414,37,1
"11213",FALSE,2003,"Andrei Kirilenko","SF",5,1,2,1,12,1,0.491,27,2
"11214",FALSE,2003,"Kerry Kittles","SG",3,2,0,1,13,0,0.467,30,1
"11215",FALSE,2003,"Brevin Knight","PG",1,4,0,1,3,1,0.425,16,2
"11216",FALSE,2003,"Travis Knight","C",1,0,0,0,1,0,0.385,8,1
"11217",FALSE,2003,"Toni Kukoc","PF",4,3,0,1,11,1,0.432,27,2
"11218",FALSE,2003,"Christian Laettner","PF",6,3,0,1,8,1,0.494,29,2
"11219",FALSE,2003,"Raef LaFrentz","C",4,0,1,0,9,0,0.518,23,3
"11220",FALSE,2003,"Sean Lampley","SF",2,0,0,0,4,0,0.434,13,1
